loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,deviceOrientation
2015-10-05 22:32:03.013,11,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109522.992345,-11.80398559570312,-31.05587768554688,-17.24911499023438,157.0088653564453,143.2976684570312,10,433514.806975875,-0.0972900390625,-0.3873291015625,-0.8832550048828125,433514.8199121667,0.5563178401187944,1.701215586433821,2.339935359105193,433514.8039879167,-2.215210949938664,0.005655008356078667,0.5188800019662166,0.4690002799034119,0.4549560844898224,2.19591498374939,-0.09035985916852951,0.1001406610012054,-0.006562450900673866,XArbitraryZVertical,-0.1170675177208599,0.2282861553446063,0.86436389259661,-0.4324993511531722,0.00491064228117466,-0.4959078729152679,-0.868361234664917,0,0,0,-1,1
2015-10-05 22:32:03.016,12,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109522.992345,-11.80398559570312,-31.05587768554688,-17.24911499023438,157.0088653564453,143.2976684570312,10,433514.8266255417,-0.13287353515625,-0.5020599365234375,-0.9364471435546875,433514.835836375,0.3328839509833265,2.230168647403724,2.146503044913904,433514.8199121667,-2.172250631922751,0.005164602946455748,0.5274172232430925,0.5534970164299011,1.700026273727417,2.373181581497192,-0.1313701122999191,0.02729003503918648,-0.04427262395620346,XArbitraryZVertical,-0.123652773773686,0.2294794503392331,0.8539232353950045,-0.4504045753127173,0.004462764598429203,-0.5033032298088074,-0.8640983700752258,0,0,0,-1,1
2015-10-05 22:32:03.030,13,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.022357,-12.396728515625,-30.93734741210938,-17.19953918457031,159.252685546875,145.5414886474609,10,433514.8463737083,-0.1274261474609375,-0.576324462890625,-0.7818603515625,433514.8517607084,-0.1008901294721258,2.174912582158433,1.880716638646797,433514.835836375,-2.130525011798326,0.01810206246195523,0.5348913912091792,0.3300631940364838,2.228979349136353,2.179749250411987,-0.1484463214874268,0.00768766738474369,-0.07626409828662872,XArbitraryZVertical,-0.1356106811018306,0.2269762570887784,0.8426191124763057,-0.469131701315029,0.01557278819382191,-0.5097476243972778,-0.86018306016922,0,0,0,-1,1
2015-10-05 22:32:03.050,14,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.044953,-12.95556640625,-30.51397705078125,-17.44741821289062,156.1287994384766,142.4176025390625,10,433514.8659579583,0.0358428955078125,-0.596710205078125,-0.754913330078125,433514.8676849584,-0.2104171566754876,2.118357160617292,1.672077674631155,433514.8517607084,-2.09360175413625,0.03414104999348624,0.5360531891737854,-0.1037108823657036,2.173723220825195,1.913962841033936,-0.156772568821907,-0.0655776783823967,0.07736983150243759,XArbitraryZVertical,-0.1467378751577668,0.2210269285769264,0.8325295089901471,-0.4863226393030482,0.02934642322361469,-0.5107467770576477,-0.8592301607131958,0,0,0,-1,1
2015-10-05 22:32:03.080,15,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.07044,-13.29425048828125,-29.70111083984375,-17.77790832519531,152.4449310302734,138.7337341308594,10,433514.8855420417,0.1208343505859375,-0.5286407470703125,-0.8512725830078125,433514.883609125,-0.3245575778351937,1.342800442712123,1.659771207233899,433514.8676849584,-2.060778301105759,0.05173684707049617,0.5343116971601867,-0.2132374942302704,2.117168188095093,1.705323696136475,-0.008662975393235683,-0.08746141195297241,0.1045544669032097,XArbitraryZVertical,-0.1571659887124094,0.2134594892137801,0.8232902775659134,-0.5019233181693282,0.04450587183237076,-0.5092487931251526,-0.8594678044319153,0,0,0,-1,1
2015-10-05 22:32:03.111,16,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.096427,-13.53134155273438,-28.82049560546875,-18.1083984375,150.3388977050781,136.6277008056641,10,433514.9051896667,0.07733154296875,-0.5152130126953125,-1.013992309570312,433514.9154574167,-0.1380188561255745,0.4755255221290605,1.785387722162974,433514.8995333334,-1.99674794115426,0.05994438994215569,0.527456900441115,-0.3285667598247528,0.7506092190742493,1.792760133743286,0.08716494590044022,-0.02194630913436413,-0.07444331794977188,XArbitraryZVertical,-0.1654597264787813,0.2033571640318846,0.8069316417783013,-0.5292733398230786,0.05176632851362228,-0.5033375024795532,-0.8625378608703613,0,0,0,-1,1
2015-10-05 22:32:03.113,17,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.096427,-13.53134155273438,-28.82049560546875,-18.1083984375,150.3388977050781,136.6277008056641,10,433514.9248387917,-0.0697784423828125,-0.4821624755859375,-1.112686157226562,433514.931381625,0.1358579672170842,0.8398792487655263,1.507059957690466,433514.9154574167,-1.963207480156727,0.05134245136659524,0.5257139568292327,-0.1408391892910004,0.4743366539478302,1.818633437156677,-0.02342438325285912,-0.008575812913477421,-0.1734663993120193,XArbitraryZVertical,-0.1649505840934745,0.2021837382507312,0.7988618829106333,-0.5419711549766126,0.04438995942473412,-0.5018306970596313,-0.8638260960578918,0,0,0,-1,1
2015-10-05 22:32:03.128,18,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.122435,-13.75149536132812,-28.26165771484375,-18.25711059570312,148.4337310791016,134.7225341796875,10,433514.9444838334,-0.04925537109375,-0.4322052001953125,-1.063796997070312,433514.9473059584,0.3216845596512162,1.376514730531981,1.329013790381001,433514.931381625,-1.932811722414931,0.04682873871591375,0.5273791293249812,0.133037656545639,0.8386903405189514,1.540305495262146,-0.1102297306060791,0.02110782638192177,-0.2495044320821762,XArbitraryZVertical,-0.1666721585516193,0.2015676739488619,0.790721342251228,-0.5534894970015511,0.0404512844979763,-0.5032703280448914,-0.8631817102432251,0,0,0,-1,1
2015-10-05 22:32:03.148,19,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.122435,-13.75149536132812,-28.26165771484375,-18.25711059570312,148.4337310791016,134.7225341796875,10,433514.9642418334,-0.0041961669921875,-0.4368896484375,-0.80096435546875,433514.9632301667,0.1698082111095234,1.65762070465366,1.235915004994011,433514.9473059584,-1.907289800799187,0.05331681446820639,0.5329146490987264,0.3188642561435699,1.375325798988342,1.362259268760681,-0.09515698254108429,0.07584077119827271,-0.2036909908056259,XArbitraryZVertical,-0.1733013163482474,0.1997840158120973,0.7824086497655733,-0.5638170851880894,0.04590161517262459,-0.5080459713935852,-0.8601059913635254,0,0,0,-1,1
2015-10-05 22:32:03.207,20,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.2003,-13.39590454101562,-26.82220458984375,-19.26510620117188,141.7430725097656,128.0318756103516,10,433514.983776625,0.04241943359375,-0.3457489013671875,-0.8769683837890625,433514.9950785834,-0.1236332588652935,1.773588320637269,1.459803762043664,433514.979154375,-1.858514102049334,0.08401206481795706,0.5390226847336319,-0.1186329126358032,2.064916849136353,1.426665186882019,-0.03467701748013496,0.08850806206464767,0.04633073881268501,XArbitraryZVertical,-0.1916273089765914,0.1889101117949068,0.7648816047123017,-0.585276067244155,0.07201527059078217,-0.5132974982261658,-0.8551838994026184,0,0,0,-1,1
2015-10-05 22:32:03.210,21,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.2003,-13.39590454101562,-26.82220458984375,-19.26510620117188,141.7430725097656,128.0318756103516,10,433515.0034158333,-0.1186981201171875,-0.2420501708984375,-0.940032958984375,433515.0110026667,0.05987025814996234,0.9360643715398091,1.235293689511695,433514.9950785834,-1.830727778144285,0.1005331448362028,0.5384101630588358,-0.1264530718326569,1.772398233413696,1.493049025535583,-0.1008591130375862,0.2339631319046021,-0.1560942977666855,XArbitraryZVertical,-0.2003006879324541,0.1810651061129217,0.7551200148500463,-0.5974017282658235,0.08616489917039871,-0.5127717256546021,-0.8541901111602783,0,0,0,-1,1
2015-10-05 22:32:03.213,22,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.2003,-13.39590454101562,-26.82220458984375,-19.26510620117188,141.7430725097656,128.0318756103516,10,433515.0230575417,-0.03802490234375,-0.4441070556640625,-0.72906494140625,433515.026926875,0.04247768570287286,0.5778646775502985,1.241339331502284,433515.0110026667,-1.805758209713341,0.1064796637034889,0.5409061893884601,0.0570504441857338,0.9348742961883545,1.268538951873779,-0.2098046243190765,0.2728628516197205,-0.08764562010765076,XArbitraryZVertical,-0.2054975330595079,0.1776994454305159,0.7466969384124573,-0.6071551310543555,0.09110649675130844,-0.514913022518158,-0.8523873686790466,0,0,0,-1,1
2015-10-05 22:32:03.227,23,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.2003,-13.39590454101562,-26.82220458984375,-19.26510620117188,141.7430725097656,128.0318756103516,10,433515.0427009167,0.061614990234375,-0.5279083251953125,-0.4806365966796875,433515.042851125,-0.1105816389950332,0.8726864639181034,1.271547035114835,433515.026926875,-1.782426560502721,0.1052080331509117,0.5438060912199174,0.03965788334608078,0.5766745805740356,1.274584412574768,-0.1278902143239975,0.07328972220420837,0.1219490393996239,XArbitraryZVertical,-0.2079470949457488,0.1767795635870411,0.7393472925855888,-0.6155262565869825,0.08986531943082809,-0.5173967480659485,-0.8510139584541321,0,0,0,-1,1
2015-10-05 22:32:03.246,24,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.22701,-13.27737426757812,-26.33108520507812,-19.38078308105469,140.4534759521484,126.7422790527344,10,433515.0623455,0.1332550048828125,-0.36102294921875,-0.651458740234375,433515.0746996667,-0.4090881750470718,0.8160247822494685,1.414244266327352,433515.0587752917,-1.733652231210754,0.1079394400895129,0.5451616578709194,-0.1510097980499268,1.028232455253601,1.301326632499695,0.05279891937971115,-0.0004713881644420326,0.1986085474491119,XArbitraryZVertical,-0.2135991471311513,0.1712943722316755,0.7236660055096507,-0.6335149207842951,0.09211380034685135,-0.5185562968254089,-0.8500672578811646,0,0,0,-1,1
2015-10-05 22:32:03.280,25,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.277478,-13.64993286132812,-24.94244384765625,-19.77737426757812,135.9834594726562,122.2722625732422,10,433515.082092125,0.214019775390625,-0.386749267578125,-0.6996002197265625,433515.090623875,-0.5284939319979736,0.4937940082586771,1.618260249006725,433515.0746996667,-1.707741918095245,0.1081661966888811,0.5421893502190313,-0.4119079411029816,0.8148347139358521,1.447489142417908,0.1351580768823624,0.130422979593277,0.2140627056360245,XArbitraryZVertical,-0.2149584021996435,0.1673482166014258,0.715724963967065,-0.6430592785105167,0.09247254580259323,-0.5160126090049744,-0.8515748977661133,0,0,0,-1,1
2015-10-05 22:32:03.310,26,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.304569,-14.05636596679688,-24.29891967773438,-19.8104248046875,134.2208709716797,120.5096740722656,10,433515.1016230417,0.037628173828125,-0.403228759765625,-0.7496490478515625,433515.1065479167,-0.4985538760749757,-0.01136477363580414,1.583948614154362,433515.090623875,-1.677035416366444,0.1025792888288815,0.5367717056788088,-0.5313137173652649,0.4926039576530457,1.651504993438721,0.1260213404893875,0.1246151104569435,0.1552464067935944,XArbitraryZVertical,-0.2138142061436746,0.1638907398810008,0.7069983636804194,-0.653893435037883,0.08799842745065689,-0.5113644003868103,-0.8548465967178345,0,0,0,-1,1
2015-10-05 22:32:03.312,27,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.304569,-14.05636596679688,-24.29891967773438,-19.8104248046875,134.2208709716797,120.5096740722656,10,433515.121266875,0.0888519287109375,-0.3817291259765625,-0.7856597900390625,433515.1224721667,-0.3809502802337306,0.01112668703435106,1.436926143015447,433515.1065479167,-1.645888274419111,0.08882308558049559,0.5311862181652066,-0.5013736486434937,-0.01255481503903866,1.617193222045898,-0.03885503113269806,0.1033277064561844,0.1091587692499161,XArbitraryZVertical,-0.2097371142189088,0.16311478655322,0.6988220957471744,-0.6641171491705158,0.07648320496082306,-0.5065564513206482,-0.8588078022003174,0,0,0,-1,1
2015-10-05 22:32:03.326,28,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.304569,-14.05636596679688,-24.29891967773438,-19.8104248046875,134.2208709716797,120.5096740722656,10,433515.1409091667,0.13226318359375,-0.3975830078125,-0.7100677490234375,433515.15432075,-0.6731880013958317,0.1568993366736913,1.498177250190616,433515.138396375,-1.590129278037965,0.06218007014207096,0.5211648484797804,-0.4810577034950256,0.1373033970594406,1.454273700714111,0.08211129903793335,0.08149358630180359,0.1158537268638611,XArbitraryZVertical,-0.2017673244848865,0.1628129042595216,0.6838659056828479,-0.6819892433326146,0.05389028787612915,-0.4978906810283661,-0.8655638098716736,0,0,0,-1,1
2015-10-05 22:32:03.344,29,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.329844,-14.59829711914062,-23.6553955078125,-19.57907104492188,132.7992401123047,119.0880432128906,10,433515.1605586667,0.1253814697265625,-0.4130859375,-0.7361297607421875,433515.1702448333,-0.8944495500301219,0.02339720175689115,1.484310170394573,433515.15432075,-1.561934271679244,0.05065718577300223,0.5128711055585709,-0.6760076880455017,0.15570929646492,1.531421542167664,0.1105728819966316,0.08591107279062271,0.1441625952720642,XArbitraryZVertical,-0.1973272522553653,0.1610937022617898,0.6761664570101897,-0.6913101308553551,0.04412072151899338,-0.4906809628009796,-0.8702215552330017,0,0,0,-1,1
2015-10-05 22:32:03.364,30,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.356758,-15.19100952148438,-22.893310546875,-19.9921875,130.8439788818359,117.1327896118164,10,433515.1803029167,-0.004669189453125,-0.34503173828125,-0.8816986083984375,433515.1861691667,-0.7451215803355259,0.4189988627276927,1.428624270949344,433515.1702448333,-1.533380580831195,0.0381509481407848,0.5008101541924667,-0.8972692489624023,0.02220717445015907,1.517554402351379,0.09192381054162979,0.06705041974782944,0.1404258012771606,XArbitraryZVertical,-0.1912533798993972,0.1585697357322311,0.6685922089939125,-0.7009010213001058,0.03345765918493271,-0.48013636469841,-0.8765555620193481,0,0,0,-1,1
2015-10-05 22:32:03.406,31,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.381385,-15.73294067382812,-22.2159423828125,-20.35574340820312,129.1771545410156,115.4659576416016,10,433515.1998319583,0.01910400390625,-0.3683929443359375,-1.029327392578125,433515.2020932084,-0.2140121578309856,0.9954885502071832,1.020705489936925,433515.1861691667,-1.505947998401657,0.02689844238575374,0.4877532544991044,-0.7479413151741028,0.4178088307380676,1.461868405342102,-0.0284280851483345,0.1236105859279633,0.001369841047562659,XArbitraryZVertical,-0.1850963518801649,0.1555799337782804,0.6611477096766549,-0.7102238595791733,0.0237588956952095,-0.4686423242092133,-0.8830684423446655,0,0,0,-1,1
2015-10-05 22:32:03.409,32,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.381385,-15.73294067382812,-22.2159423828125,-20.35574340820312,129.1771545410156,115.4659576416016,10,433515.2194732084,0.06988525390625,-0.4275054931640625,-0.9886627197265625,433515.2180175,-0.2936041891174208,1.220179451377168,0.7827619002343789,433515.2020932084,-1.483886135258205,0.03093951625944369,0.4828507668105365,-0.2168318629264832,0.99429851770401,1.053949475288391,-0.008293977007269859,0.09591297060251236,-0.1440763771533966,XArbitraryZVertical,-0.1863731788351219,0.1504643725391941,0.6533195112530906,-0.7181915670789549,0.02739798091351986,-0.4643059074878693,-0.8852510452270508,0,0,0,-1,1
2015-10-05 22:32:03.423,33,7046C08F-1AFD-4AA7-9EF7-651803F23386,1444109516.619915,37.87140919645066,-122.2584902225184,87.72093,-1,-1,10,65,-9999,1444109523.40949,-15.93612670898438,-21.53857421875,-20.81840515136719,127.6160507202148,113.9048614501953,10,433515.2392210001,0.1401214599609375,-0.368865966796875,-1.079376220703125,433515.2498660834,-0.1598972571127935,0.3942090940367991,0.7260850385475305,433515.2339416667,-1.455073882789838,0.05411346710858483,0.4739441680827374,-0.3909208178520203,0.9743597507476807,0.6629002690315247,0.05864042788743973,0.08426789939403534,-0.08238304406404495,XArbitraryZVertical,-0.1927469543036225,0.1364268240435767,0.6414670440441204,-0.7299016130228668,0.04812531918287277,-0.4563992619514465,-0.8884726762771606,0,0,0,-1,1
