0,-0.008942,0.007308,0.005825,0.135117,-0.400161,-0.90643
0.01546,0.029055,-0.020505,-0.015725,0.13339,-0.399921,-0.906791
0.015531,0.025079,0.013374,-0.004285,0.129813,-0.400002,-0.907275
0.03201,-0.007567,0.048402,0.048192,0.126387,-0.39943,-0.90801
0.04756,-0.031137,0.022294,0.070917,0.123773,-0.399232,-0.908457
0.047624,-0.082607,0.047574,-0.00547,0.119915,-0.398816,-0.909157
0.06302,-0.095054,0.080453,0.144345,0.11666,-0.397333,-0.910229
0.079939,-0.094279,0.090321,0.176351,0.116222,-0.393681,-0.91187
0.080014,-0.019042,0.149923,0.115118,0.115874,-0.388402,-0.914176
0.095622,0.004918,0.073591,-0.040179,0.11201,-0.381361,-0.917615
0.111293,-0.027474,-0.062992,-0.158541,0.102395,-0.377758,-0.920225
0.111365,-0.135754,-0.056203,-0.130063,0.08743,-0.377711,-0.921786
0.126668,-0.128361,-0.027396,-0.135431,0.069096,-0.381189,-0.921912
0.143195,-0.080843,-0.006936,-0.128859,0.048357,-0.38755,-0.92058
0.14327,-0.080189,0.000258,-0.009438,0.028386,-0.394591,-0.918418
0.158592,-0.112639,-0.034947,0.050761,0.006942,-0.400676,-0.916194
0.175996,-0.080239,0.087264,0.179706,-0.013938,-0.405395,-0.914035
0.176074,0.229258,-0.027997,0.170753,-0.027277,-0.407489,-0.912803
0.190452,0.03809,-0.037821,-0.001305,-0.03603,-0.406088,-0.913124
0.206646,-0.069615,0.01619,-0.092377,-0.041301,-0.402634,-0.914429
0.206711,-0.055187,0.021854,-0.175155,-0.039661,-0.400608,-0.915391
0.223263,-0.039534,0.037979,-0.218136,-0.031282,-0.402176,-0.915028
0.239189,-0.032659,0.02129,-0.219299,-0.022348,-0.40688,-0.913208
0.239264,0.008947,0.050829,-0.050844,-0.016622,-0.412523,-0.910795
0.254575,0.017188,0.015425,0.059495,-0.0138,-0.417769,-0.908449
0.271821,-0.014356,-0.039084,0.002156,-0.017444,-0.422372,-0.906255
0.271939,0.011383,-0.033254,-0.041448,-0.02594,-0.427805,-0.903499
0.287466,0.021041,-0.039218,-0.14671,-0.036589,-0.435147,-0.899615
0.30339,0.007751,-0.034138,-0.162929,-0.046859,-0.44392,-0.894841
0.30352,0.004137,-0.01065,-0.059121,-0.054735,-0.452591,-0.890037
0.320331,-0.102782,0.068126,-0.009252,-0.060274,-0.459758,-0.885997
0.334142,-0.253167,0.260715,-0.089556,-0.066245,-0.465701,-0.882459
0.334215,-0.460785,0.496257,-0.184795,-0.077712,-0.47317,-0.877537
0.349793,-0.504866,0.483631,-0.034126,-0.09633,-0.483463,-0.870048
0.36617,-0.405493,0.40266,0.122493,-0.120142,-0.495983,-0.859981
0.366248,-0.246371,0.269456,0.450575,-0.144162,-0.507356,-0.849592
0.381952,-0.060449,0.161587,0.587596,-0.153952,-0.51379,-0.843989
0.397702,0.137649,0.057738,0.495535,-0.148697,-0.517363,-0.842748
0.397771,0.228636,-0.037106,0.399831,-0.141005,-0.518024,-0.843664
0.413588,-0.076746,0.02297,0.374223,-0.140066,-0.514867,-0.84575
0.429433,-0.00302,0.1342,0.444375,-0.147584,-0.508117,-0.848549
0.429505,-0.261632,0.41199,0.464679,-0.158016,-0.500048,-0.851459
0.446092,-0.38692,0.655129,0.482781,-0.166578,-0.492653,-0.854134
0.461443,-0.30931,0.718462,0.46066,-0.174638,-0.487765,-0.855329
0.461516,-0.178224,0.820052,0.528015,-0.184844,-0.485411,-0.854522
0.477251,-0.085233,0.902099,0.551876,-0.195392,-0.48413,-0.852901
0.493967,-0.109779,0.915682,0.532833,-0.209404,-0.481432,-0.851101
0.494305,-0.264347,0.969854,0.691632,-0.23315,-0.475027,-0.848523
0.508877,-0.339751,0.942435,0.819248,-0.266618,-0.462912,-0.845356
0.525954,-0.311854,0.937861,0.836401,-0.305379,-0.443797,-0.842489
0.526031,-0.250678,1.001054,0.824453,-0.344384,-0.416611,-0.841329
0.54144,-0.171934,1.037714,0.78875,-0.381426,-0.38093,-0.842263
0.557681,-0.084332,1.097697,0.746692,-0.417469,-0.337077,-0.84386
0.557753,0.053256,1.17351,0.701595,-0.453875,-0.286425,-0.843776
0.572848,0.206587,1.389539,0.588981,-0.490339,-0.229688,-0.84072
0.589576,0.193356,1.403314,0.502339,-0.526318,-0.167596,-0.833607
0.589644,0.078914,1.412949,0.428894,-0.562755,-0.098832,-0.820694
0.605464,-0.031376,1.40639,0.20497,-0.599132,-0.023425,-0.800307
0.622591,-0.119262,1.340369,-0.140223,-0.633882,0.056024,-0.771398
0.622664,-0.084024,1.266118,-0.48854,-0.663733,0.135982,-0.735505
0.637326,0.104817,1.227924,-0.914076,-0.685765,0.215191,-0.695284
0.652052,0.176727,1.226137,-1.342223,-0.699188,0.292204,-0.652497
0.652116,0.119611,1.185174,-1.772715,-0.704725,0.365333,-0.60819
0.66983,-0.007958,1.083643,-2.386636,-0.700416,0.431112,-0.568823
0.684102,-0.019528,1.02465,-2.421336,-0.688846,0.490106,-0.534124
0.684174,-0.317125,0.499407,-2.610843,-0.668654,0.541364,-0.509732
0.700614,-0.844518,-0.019435,-2.610096,-0.641276,0.585811,-0.495571
0.716398,-0.826661,-1.206317,-2.306845,-0.616347,0.611789,-0.495813
0.71647,-1.307652,-0.388475,-1.989205,-0.590908,0.637972,-0.493781
0.731789,-0.640971,-0.510394,-1.980584,-0.561788,0.658084,-0.501319
0.747886,-1.255307,-1.038779,-1.476265,-0.531452,0.682334,-0.501976
0.747845,-1.05894,-0.956406,-1.756335,-0.541631,0.67363,-0.502851
0.764509,-1.014804,-1.034485,-0.989623,-0.530439,0.685303,-0.498994
0.780724,-0.809907,-0.943396,-0.470879,-0.533462,0.687048,-0.493339
0.780874,-0.627295,-0.900912,0.023255,-0.537775,0.688692,-0.486314
0.795775,-0.459183,-0.697836,0.409431,-0.54277,0.691443,-0.476768
0.811892,-0.281328,-0.476459,0.640241,-0.545027,0.695819,-0.46774
0.811971,-0.063106,-0.366579,0.603406,-0.541844,0.700548,-0.464368
0.82807,0.237351,-0.284599,0.520195,-0.533692,0.705131,-0.466865
0.844036,0.722752,-0.007483,0.366691,-0.523518,0.710547,-0.470161
0.844104,0.835796,0.112198,0.06558,-0.514064,0.718917,-0.467863
0.859877,0.771191,0.294338,-0.25557,-0.505597,0.729909,-0.460006
0.876698,0.590283,0.300989,-0.696204,-0.497433,0.74111,-0.450906
0.876767,0.222993,0.223879,-0.967167,-0.490052,0.75009,-0.444087
0.891372,-0.146213,0.109277,-0.791396,-0.483334,0.756782,-0.440079
0.907718,-0.501486,-0.041111,-0.346917,-0.476115,0.762913,-0.437354
0.907932,-0.774129,-0.175377,-0.053166,-0.467952,0.769097,-0.435329
0.922973,-0.929022,-0.222532,0.03622,-0.459528,0.774793,-0.4342
0.939532,-1.03122,-0.174959,0.086403,-0.45256,0.779573,-0.43296
0.939604,-0.798082,-0.259839,0.094068,-0.447234,0.784711,-0.429197
0.955282,-0.441503,-0.229552,0.086031,-0.441172,0.792419,-0.421236
0.971156,-0.06752,-0.219156,0.453465,-0.435486,0.800455,-0.411854
0.971221,0.02039,-0.341931,0.469933,-0.429768,0.809384,-0.400246
0.988799,0.189872,-0.260413,0.555331,-0.423576,0.820105,-0.384722
1.005118,0.412866,-0.40903,0.433996,-0.416574,0.833911,-0.36202
1.005225,0.014813,-0.245141,0.365957,-0.414975,0.847512,-0.330938
1.01889,0.634886,-0.16128,0.450534,-0.42375,0.858836,-0.287815
1.034695,0.547538,-0.212349,-0.153977,-0.436683,0.868507,-0.234527
1.036571,0.734446,-0.391259,-1.04601,-0.448024,0.876535,-0.175959
1.05119,0.483205,-0.192952,-0.730091,-0.449422,0.885641,-0.116879
1.06769,-0.137443,-0.054261,-0.477999,-0.444237,0.893434,-0.066556
1.067755,-0.329144,-0.180105,0.29287,-0.43642,0.899099,-0.034036
1.082588,-0.343801,-0.174135,0.527269,-0.42599,0.904512,-0.019762
1.098228,-0.130643,-0.063474,0.677911,-0.413471,0.910459,-0.010355
1.098302,-0.090131,0.095134,0.434254,-0.400592,0.916249,0.003795
1.114799,-0.032802,0.243146,0.270154,-0.388082,0.921298,0.024539
1.130694,-0.042219,0.333176,0.135395,-0.377352,0.924819,0.048108
1.130766,0.035229,0.150986,0.214934,-0.369671,0.926849,0.065538
1.146397,0.024277,0.016908,0.340039,-0.364258,0.928526,0.071795
1.162766,0.113873,-0.358286,0.885695,-0.358288,0.930964,0.070253
1.16283,0.223901,-0.339341,0.023934,-0.348657,0.934952,0.06559
1.17874,0.308959,-0.326673,-0.226442,-0.334868,0.940534,0.057085
1.195114,0.214813,-0.588493,-0.208222,-0.318176,0.946785,0.048599
1.195271,0.29786,-0.731656,-0.132824,-0.298806,0.953351,0.042858
1.209776,0.462922,-0.780005,-0.500013,-0.274781,0.96073,0.038648
1.225853,0.377795,-0.900819,-0.39153,-0.246936,0.968385,0.03539
1.225926,0.234244,-0.92903,0.00847,-0.217657,0.975493,0.032225
1.241917,-0.026866,-0.691321,-0.484652,-0.187855,0.981834,0.026705
1.2578,-0.369929,-0.242639,-1.117912,-0.161565,0.986856,0.003547
1.257865,-0.982737,1.543246,-0.609321,-0.14234,0.988371,-0.053506
1.276433,-1.14577,6.72162,-1.782284,-0.159635,0.977156,-0.140293
1.289406,1.007662,3.954915,0.180914,-0.211382,0.957408,-0.196691
1.289479,0.743635,-0.028421,1.765337,-0.249738,0.951867,-0.177706
1.30525,0.206291,-0.715517,0.781265,-0.259162,0.952837,-0.157913
1.322235,-0.361274,-0.593203,0.103653,-0.253884,0.954898,-0.153992
1.32231,-0.201683,-0.438741,-0.027816,-0.248054,0.955602,-0.159044
1.337854,-0.036379,-0.295102,-0.033828,-0.246779,0.954846,-0.165437
1.353083,-0.044351,-0.263406,0.024099,-0.248389,0.953316,-0.171728
1.353247,0.05778,-0.573866,0.406612,-0.246501,0.953535,-0.173229
1.368787,-0.053812,-0.577816,-0.310504,-0.235357,0.958493,-0.160931
1.38548,-0.327492,-0.261791,-0.614359,-0.221214,0.962581,-0.15653
