0,0.53188,0.114859,0.200762,-0.18517,-0.692297,-0.69745
0.000082,0.545623,0.102625,0.2255,-0.190002,-0.690135,-0.698293
0.015691,0.534613,0.014862,0.189515,-0.198446,-0.685318,-0.700685
0.032063,0.503821,-0.191373,-0.14817,-0.20838,-0.677829,-0.705071
0.032116,0.472172,-0.24232,-0.421948,-0.217168,-0.669545,-0.710315
0.047763,0.507841,-0.281952,-0.575109,-0.2227,-0.663193,-0.714549
0.06347,0.58696,-0.294491,-0.655065,-0.224915,-0.659504,-0.717265
0.06354,0.610653,-0.266751,-0.652887,-0.225262,-0.657993,-0.718542
0.079111,0.620676,-0.235493,-0.588759,-0.224222,-0.65797,-0.718888
0.095564,0.662711,-0.218593,-0.537174,-0.223136,-0.658177,-0.719037
0.095633,0.67013,-0.171436,-0.515306,-0.223536,-0.657589,-0.71945
0.111333,0.705324,-0.163415,-0.501739,-0.226503,-0.655951,-0.720017
0.127727,0.72417,-0.168173,-0.476635,-0.232226,-0.653253,-0.720646
0.127798,0.714297,-0.179572,-0.486344,-0.241198,-0.649712,-0.720901
0.143289,0.710136,-0.222554,-0.561248,-0.25277,-0.646708,-0.719636
0.160971,0.723416,-0.251435,-0.605066,-0.265836,-0.645172,-0.716299
0.161043,0.690092,-0.278063,-0.533091,-0.281126,-0.644514,-0.711034
0.175193,0.600965,-0.200853,-0.33783,-0.297376,-0.644682,-0.704239
0.192295,0.558001,-0.126093,-0.150266,-0.311861,-0.645513,-0.697176
0.192371,0.545659,-0.066718,-0.018345,-0.323476,-0.645959,-0.691448
0.208258,0.538624,-0.02908,0.09104,-0.333057,-0.644336,-0.688407
0.224308,0.561732,0.041105,0.15383,-0.341822,-0.639631,-0.688498
0.224403,0.621596,0.083824,0.140018,-0.351363,-0.631768,-0.690952
0.239785,0.633657,0.012104,0.036672,-0.361974,-0.622105,-0.694234
0.257017,0.564061,-0.037921,-0.029714,-0.373296,-0.612103,-0.697123
0.257108,0.476052,-0.007826,-0.045152,-0.384575,-0.602693,-0.699187
0.272488,0.4517,0.026268,-0.099142,-0.394739,-0.594261,-0.700739
0.286295,0.437575,0.025808,-0.16695,-0.403395,-0.587088,-0.701855
